id;X;Y;Z;dist1;dist2;dist3
494;3.7;0;3.663399;1.890819;2.351665;1.890819
495;3.7;0;3.463399;2.070296;2.265136;2.070296
496;3.7;0;3.263399;2.253232;2.19348;2.253232
497;3.7;0;3.063399;2.438848;2.138193;2.438848
498;3.7;0;2.863399;2.626577;2.100567;2.626577
499;3.7;0;2.663399;2.815996;2.081561;2.815996
500;3.7;0;2.463399;3.006786;2.081684;3.006786
501;3.7;0;2.263399;3.198701;2.100934;3.198701
502;3.7;0;2.063399;3.391551;2.138793;3.391551
503;3.7;0;1.863399;3.585184;2.194299;3.585184
504;3.7;0;1.663399;3.77948;2.266156;3.77948
505;3.7;0;1.463399;3.974343;2.352866;3.974343
506;3.7;0;1.263399;4.169692;2.452854;4.169692
507;3.7;0;1.063399;4.365462;2.564567;4.365462
508;3.7;0;0.863399;4.561599;2.686544;4.561599
509;3.7;0;0.663399;4.758057;2.817451;4.758057
510;3.7;0;0.463399;4.954799;2.956103;4.954799
511;3.7;0;0.263399;5.151792;3.101461;5.151792
512;3.7;0;0.063399;5.349009;3.252625;5.349009
513;3.9;0;5.263399;1.075594;3.532408;1.075594
514;3.9;0;5.063399;1.108075;3.382073;1.108075
515;3.9;0;4.863399;1.174205;3.237118;1.174205
516;3.9;0;4.663399;1.268733;3.098297;1.268733
517;3.9;0;4.463399;1.385861;2.966473;1.385861
518;3.9;0;4.263399;1.520375;2.842617;1.520375
519;3.9;0;4.063399;1.668073;2.727817;1.668073
520;3.9;0;3.863399;1.825759;2.623262;1.825759
521;3.9;0;3.663399;1.99106;2.53022;1.99106
522;3.9;0;3.463399;2.162233;2.450006;2.162233
523;3.9;0;3.263399;2.337986;2.383913;2.337986
524;3.9;0;3.063399;2.517361;2.333143;2.517361
525;3.9;0;2.863399;2.699636;2.29871;2.699636
526;3.9;0;2.663399;2.884261;2.281355;2.884261
527;3.9;0;2.463399;3.070812;2.281468;3.070812
528;3.9;0;2.263399;3.258959;2.299045;3.258959
529;3.9;0;2.063399;3.448441;2.333693;3.448441
530;3.9;0;1.863399;3.639048;2.384667;3.639048
531;3.9;0;1.663399;3.830613;2.450949;3.830613
532;3.9;0;1.463399;4.022999;2.531336;4.022999
533;3.9;0;1.263399;4.216094;2.624534;4.216094
534;3.9;0;1.063399;4.409805;2.729229;4.409805
535;3.9;0;0.863399;4.604053;2.844153;4.604053
536;3.9;0;0.663399;4.798774;2.968117;4.798774
537;3.9;0;0.463399;4.993912;3.100037;4.993912
538;3.9;0;0.263399;5.189421;3.238942;5.189421
539;3.9;0;0.063399;5.385259;3.383971;5.385259
540;4.1;0;5.263399;1.275157;3.664641;1.275157
541;4.1;0;5.063399;1.302672;3.519958;1.302672
542;4.1;0;4.863399;1.359368;3.38092;1.359368
543;4.1;0;4.663399;1.441807;3.248251;1.441807
544;4.1;0;4.463399;1.545877;3.122763;1.545877
545;4.1;0;4.263399;1.667532;3.005355;1.667532
546;4.1;0;4.063399;1.803217;2.897011;1.803217
547;4.1;0;3.863399;1.950005;2.798783;1.950005
548;4.1;0;3.663399;2.105575;2.711771;2.105575
549;4.1;0;3.463399;2.268121;2.637085;2.268121
550;4.1;0;3.263399;2.436247;2.575797;2.436247
551;4.1;0;3.063399;2.608875;2.528882;2.608875
552;4.1;0;2.863399;2.785167;2.49715;2.785167
553;4.1;0;2.663399;2.96447;2.481183;2.96447
554;4.1;0;2.463399;3.146269;2.481287;3.146269
555;4.1;0;2.263399;3.330156;2.497458;3.330156
556;4.1;0;2.063399;3.515802;2.529389;3.515802
557;4.1;0;1.863399;3.702944;2.576495;3.702944
558;4.1;0;1.663399;3.891365;2.637961;3.891365
559;4.1;0;1.463399;4.080888;2.712813;4.080888
560;4.1;0;1.263399;4.271367;2.799976;4.271367
561;4.1;0;1.063399;4.462679;2.898341;4.462679
562;4.1;0;0.863399;4.654721;3.006808;4.654721
563;4.1;0;0.663399;4.847407;3.124325;4.847407
564;4.1;0;0.463399;5.040663;3.249911;5.040663
565;4.1;0;0.263399;5.234426;3.382667;5.234426
566;4.1;0;0.063399;5.428641;3.521782;5.428641
567;4.3;0;5.263399;1.474839;3.802799;1.474839
568;4.3;0;5.063399;1.498692;3.663577;1.498692
569;4.3;0;4.863399;1.548227;3.530199;1.548227
570;4.3;0;4.663399;1.62109;3.403354;1.62109
571;4.3;0;4.463399;1.714311;3.283799;1.714311
572;4.3;0;4.263399;1.824771;3.172357;1.824771
573;4.3;0;4.063399;1.949542;3.069912;1.949542
574;4.3;0;3.863399;2.086059;2.977394;2.086059
575;4.3;0;3.663399;2.232167;2.895754;2.232167
576;4.3;0;3.463399;2.386105;2.825934;2.386105
577;4.3;0;3.263399;2.546454;2.76883;2.546454
578;4.3;0;3.063399;2.712075;2.72524;2.712075
579;4.3;0;2.863399;2.882062;2.69582;2.882062
580;4.3;0;2.663399;3.055685;2.681037;3.055685
581;4.3;0;2.463399;3.232358;2.681132;3.232358
582;4.3;0;2.263399;3.411607;2.696106;3.411607
583;4.3;0;2.063399;3.593048;2.725711;3.593048
584;4.3;0;1.863399;3.776363;2.769479;3.776363
585;4.3;0;1.663399;3.961293;2.826752;3.961293
586;4.3;0;1.463399;4.147623;2.896729;4.147623
587;4.3;0;1.263399;4.33517;2.978515;4.33517
588;4.3;0;1.063399;4.523785;3.071167;4.523785
589;4.3;0;0.863399;4.713338;3.173733;4.713338
590;4.3;0;0.663399;4.903721;3.285284;4.903721
591;4.3;0;0.463399;5.094842;3.404939;5.094842
592;4.3;0;0.263399;5.286619;3.531872;5.286619
593;4.3;0;0.063399;5.478984;3.665329;5.478984
594;4.5;0;5.263399;1.674597;3.94626;1.674597
595;4.5;0;5.063399;1.695642;3.81228;1.695642
596;4.5;0;4.863399;1.739578;3.68429;1.739578
597;4.5;0;4.663399;1.804732;3.562935;1.804732
598;4.5;0;4.463399;1.888911;3.448916;1.888911
599;4.5;0;4.263399;1.989702;3.342983;1.989702
600;4.5;0;4.063399;2.104719;3.245928;2.104719
601;4.5;0;3.863399;2.231763;3.15857;2.231763
602;4.5;0;3.663399;2.368902;3.081733;2.368902
603;4.5;0;3.463399;2.514483;3.016221;2.514483
604;4.5;0;3.263399;2.667124;2.962787;2.667124
605;4.5;0;3.063399;2.825682;2.922091;2.825682
606;4.5;0;2.863399;2.989215;2.894673;2.989215
607;4.5;0;2.663399;3.15695;2.88091;3.15695
608;4.5;0;2.463399;3.328252;2.881;3.328252
609;4.5;0;2.263399;3.502597;2.894939;3.502597
610;4.5;0;2.063399;3.679554;2.922531;3.679554
611;4.5;0;1.863399;3.858762;2.963393;3.858762
612;4.5;0;1.663399;4.039922;3.016987;4.039922
613;4.5;0;1.463399;4.222783;3.082649;4.222783
614;4.5;0;1.263399;4.407133;3.159627;4.407133
615;4.5;0;1.063399;4.592794;3.247115;4.592794
616;4.5;0;0.863399;4.779611;3.344289;4.779611
617;4.5;0;0.663399;4.967455;3.450331;4.967455
618;4.5;0;0.463399;5.156213;3.564449;5.156213
619;4.5;0;0.263399;5.345789;3.685893;5.345789
620;4.5;0;0.063399;5.536099;3.813964;5.536099
